customer_id,first_name,last_name,email,city,state,country,join_date,is_loyal_customer
17356,Abigail,Hensley,abigail.hensley@hotmail.com,Barnesport,Texas,Liberia,2024-08-29,False
17357,Christian,Sanchez,christian_sanchez@ross-carrillo.com,New Allison,Oklahoma,Argentina,2021-10-09,True
17358,David,Stuart,dstuart@example.org,Shariland,Massachusetts,Argentina,2022-08-25,True
17359,Jesse,Young,jesse.young@hotmail.com,Benjaminstad,Rhode Island,Sri Lanka,2023-04-17,True
17360,Calvin,Martin,calvin_martin@wells.net,Port Sherry,Texas,Moldova,2022-02-25,False
17361,Mallory,Davis,mallory52@hotmail.com,Hickshaven,Utah,Somalia,2024-04-22,False
17362,Sarah,Morgan,sarah46@yahoo.com,Millerbury,North Dakota,Lebanon,2024-09-28,True
17363,Stacy,Gallagher,sgallagher@example.com,Ryanborough,South Dakota,American Samoa,2022-09-04,False
17364,Melinda,Lopez,melinda69@gmail.com,Rasmussenborough,Hawaii,Mongolia,2020-11-26,False
17365,Eileen,Weeks,eweeks@example.com,North Brandon,New Hampshire,Tonga,2024-09-13,False
17366,Michael,Romero,michael_romero@rodriguez-mason.com,Brayburgh,Arkansas,Holy See (Vatican City State),2021-02-21,False
17367,Charles,Winters,charles.winters@gmail.com,Goodwinbury,Rhode Island,Samoa,2021-06-23,False
17368,Debra,Hunt,debra_hunt@hernandez.biz,Port Cherylland,Ohio,Papua New Guinea,2023-11-11,False
17369,James,Morgan,james_morgan@moon.biz,Riddleside,Oklahoma,American Samoa,2023-02-15,True
17370,Catherine,Jones,catherine.jones@hotmail.com,West Jessica,North Carolina,Netherlands Antilles,2022-02-11,False
17371,Tracy,Mason,tmason@example.org,Lake Tina,Washington,Marshall Islands,2021-09-01,True
17372,Brett,West,bwest@example.org,Thomasmouth,Alaska,Serbia,2022-02-16,False
17373,Emily,Murray,emily70@yahoo.com,Whiteborough,Illinois,South Africa,2021-08-17,False
17374,Susan,Taylor,susan.taylor@yahoo.com,Gardnerburgh,Washington,Cape Verde,2024-05-09,True
17375,Leah,Robinson,lrobinson@example.org,Lake Cameronside,Delaware,Cocos (Keeling) Islands,2020-11-09,True
17376,Darlene,Hammond,darlene.hammond@yahoo.com,Bridgesborough,Kansas,Turkmenistan,2024-11-09,False
17377,Cindy,Benitez,cbenitez@example.org,New Michele,New Jersey,Ireland,2023-12-23,False
17378,Keith,Alvarez,keith16@gmail.com,Hallmouth,Wisconsin,Korea,2022-10-08,True
17379,Tracy,Guerrero,tguerrero@example.com,North Haileyberg,Oklahoma,Peru,2022-11-03,False
17380,Kathryn,Meyers,kathryn_meyers@kaiser.com,East Jessica,Indiana,Timor-Leste,2021-01-03,True
17381,Robert,Henry,rhenry@example.net,Rileytown,New Hampshire,Gibraltar,2023-10-07,False
17382,Sarah,Cabrera,sarah30@hotmail.com,Lake Stevenville,Tennessee,Latvia,2022-12-01,True
17383,Joshua,Watson,jwatson@example.net,Blankenshipmouth,South Dakota,Saint Helena,2023-12-10,True
17384,Peter,Walker,peter79@gmail.com,South Samantha,Utah,Djibouti,2021-05-07,True
17385,Corey,Franco,cfranco@example.org,Burtonfort,Indiana,Haiti,2020-10-10,False
17386,Melanie,Arnold,marnold@example.org,Melissaview,South Carolina,Botswana,2020-12-22,False
17387,Nancy,Lee,nancy_lee@smith.com,North Alfredfurt,Arizona,Zimbabwe,2023-11-28,False
17388,Paul,Odom,paul89@hotmail.com,North Jack,Utah,American Samoa,2021-06-01,False
17389,James,Wilson,james28@yahoo.com,Bonnieberg,Arizona,United States of America,2021-03-07,False
17390,Amanda,James,amanda69@yahoo.com,Jeffreyland,Michigan,Montenegro,2023-11-01,False
17391,Samantha,Flynn,samantha_flynn@chavez-baker.com,East Karen,Iowa,Eritrea,2023-07-07,False
17392,Barbara,Lara,barbara37@yahoo.com,Foxchester,Mississippi,Nauru,2023-06-25,True
17393,Carrie,Robinson,carrie.robinson@gmail.com,Emilyland,Colorado,Cape Verde,2021-07-31,True
17394,Erika,Dudley,erika39@yahoo.com,Perezberg,Virginia,Martinique,2022-10-25,True
17395,Pamela,Davis,pamela12@gmail.com,East Brooke,Indiana,Estonia,2021-09-12,False
17396,Shelly,Hawkins,shelly.hawkins@yahoo.com,North Stephenhaven,Florida,Saint Pierre and Miquelon,2022-07-30,False
17397,Tami,Holmes,tami.holmes@yahoo.com,Woodshire,Ohio,Swaziland,2022-11-28,True
17398,Justin,Flores,justin.flores@yahoo.com,South Henryport,Louisiana,United Kingdom,2020-10-17,True
17399,Tamara,Mejia,tamara.mejia@hotmail.com,Christopherberg,Ohio,Lao People's Democratic Republic,2021-08-27,True
17400,Krista,Lewis,krista24@gmail.com,Lake Lisa,Wisconsin,Ethiopia,2024-03-29,False
17401,Christopher,Williams,christopher.williams@yahoo.com,South Jacob,New York,French Guiana,2021-06-11,True
17402,Alyssa,Gibson,alyssa.gibson@yahoo.com,Allenburgh,Connecticut,Hungary,2021-10-17,False
17403,Mary,Knox,mknox@example.org,West Ernest,Vermont,Angola,2023-09-01,True
17404,Anna,Brown,anna67@yahoo.com,Lake Eric,South Carolina,Saint Lucia,2021-07-25,True
17405,Sarah,Murray,sarah_murray@oconnell.com,Joshuaburgh,Louisiana,Tuvalu,2022-12-04,False
17406,Donna,Acosta,donna49@yahoo.com,North Tanya,Wyoming,Sri Lanka,2021-08-12,True
17407,Olivia,Miller,omiller@example.com,Barbarafort,North Dakota,Faroe Islands,2021-04-22,True
17408,Edward,Anderson,edward96@hotmail.com,East Joseph,Rhode Island,Barbados,2023-03-25,True
17409,Edwin,Hill,edwin_hill@sanders.com,North Timothy,Illinois,Liberia,2022-06-08,False
17410,Kimberly,Williams,kimberly61@hotmail.com,Loriborough,Oklahoma,United States Virgin Islands,2023-01-26,True
17411,Anthony,Cox,anthony.cox@yahoo.com,Bridgesstad,Pennsylvania,Afghanistan,2022-08-17,True
17412,Steven,Lyons,steven49@yahoo.com,Lake Kristin,Oregon,Cameroon,2024-06-04,True
17413,Mallory,Bowman,mbowman@example.net,North Stephenview,Oklahoma,Sierra Leone,2023-07-17,False
17414,Jackson,Hanson,jackson_hanson@bates.com,Brucemouth,Hawaii,Dominican Republic,2022-08-07,False
17415,Lisa,Miller,lisa_miller@ruiz.com,Leblancborough,Pennsylvania,Thailand,2022-01-16,True
17416,Heather,White,heather.white@yahoo.com,Jesseshire,Pennsylvania,Bhutan,2021-08-04,False
17417,Donald,Smith,donald.smith@hotmail.com,South Patrick,Oklahoma,Singapore,2023-08-27,False
17418,Marilyn,Perry,marilyn60@gmail.com,South Casey,Wisconsin,Haiti,2023-04-01,False
17419,Mark,Porter,mark27@gmail.com,South Katherineland,Florida,Russian Federation,2023-08-07,True
17420,Carol,Johnson,carol.johnson@yahoo.com,Douglashaven,Texas,Afghanistan,2022-04-16,False
17421,Stacy,Schmidt,stacy38@gmail.com,New Matthew,Florida,Lesotho,2023-12-15,False
17422,Wendy,Elliott,wendy41@yahoo.com,Port Holly,North Dakota,Dominican Republic,2024-06-21,True
17423,Robert,Garcia,robert.garcia@hotmail.com,Alvinton,Missouri,Congo,2023-04-10,True
17424,Dennis,Holmes,dennis56@gmail.com,Port Kristin,New Mexico,Saint Helena,2021-04-08,False
17425,Chelsey,Smith,chelsey_smith@allison.com,Cartertown,North Dakota,Christmas Island,2023-06-05,False
17426,Sharon,Butler,sharon68@yahoo.com,Lake Tonyshire,North Carolina,Mauritius,2023-08-19,False
17427,Jason,Morales,jason_morales@roberts-mendoza.biz,North Shaunchester,Kansas,Turks and Caicos Islands,2024-01-20,False
17428,Donald,Burns,donald68@gmail.com,Lake Ashleyfurt,Maine,Cambodia,2023-03-25,True
17429,Laurie,Harrison,lharrison@example.net,Joneschester,Florida,Turkmenistan,2021-07-14,False
17430,Matthew,Walker,matthew_walker@hancock-gonzales.biz,Palmerchester,Mississippi,Hungary,2021-09-14,False
17431,Jonathan,Nicholson,jonathan32@yahoo.com,Jimfort,New York,Falkland Islands (Malvinas),2021-04-18,False
17432,Pam,Wilson,pwilson@example.net,Sanchezborough,Maine,Seychelles,2021-10-17,True
17433,Victor,Wade,victor_wade@frost-robinson.com,South Loriberg,Alabama,Montenegro,2022-06-03,True
17434,Omar,Reese,omar_reese@carson.com,West Cody,Rhode Island,Iceland,2024-01-23,False
17435,Dustin,Shepard,dustin.shepard@hotmail.com,Smithtown,Texas,South Georgia and the South Sandwich Islands,2024-01-20,False
17436,Jill,Aguirre,jaguirre@example.net,Rebeccafort,Illinois,Niue,2021-09-07,True
17437,Angela,Phillips,angela_phillips@reyes-schwartz.com,North Amandaville,Indiana,Antigua and Barbuda,2021-12-08,True
17438,David,Hughes,david_hughes@fitzgerald-carpenter.com,Jensenburgh,Tennessee,Tokelau,2023-05-07,False
17439,Casey,Carpenter,ccarpenter@example.org,Laurafurt,Michigan,Samoa,2021-11-09,False
17440,Robert,Rodriguez,rrodriguez@example.com,Padillastad,Oregon,Sweden,2021-02-19,True
17441,Timothy,Gardner,timothy_gardner@oneal.biz,Stewartfurt,Kansas,Sudan,2020-11-28,True
17442,Lisa,Moses,lisa.moses@gmail.com,Lake Nicholas,New Hampshire,Mauritius,2022-10-07,True
17443,Kenneth,Serrano,kenneth_serrano@scott.biz,North Jillbury,Florida,Niger,2024-12-21,False
17444,Evan,Greene,evan.greene@yahoo.com,Port Deborahtown,Colorado,Tokelau,2021-03-28,True
17445,Ruben,King,ruben_king@richards-kelly.com,Hartville,Indiana,Andorra,2022-03-31,True
17446,Shari,Wright,shari90@gmail.com,New Erica,Nevada,Somalia,2021-07-10,False
17447,Edward,Pena,edward.pena@hotmail.com,Perezborough,Texas,Croatia,2023-07-19,True
17448,Glenn,Schroeder,glenn48@hotmail.com,West Eric,Minnesota,Taiwan,2023-02-03,True
17449,Dan,Valentine,dan25@hotmail.com,Eduardoside,West Virginia,Barbados,2024-07-27,True
17450,Timothy,Grimes,tgrimes@example.com,Charlesmouth,Maine,Saint Martin,2022-09-23,True
17451,Mitchell,Moore,mitchell.moore@gmail.com,Lake Victoria,Montana,Ukraine,2022-03-11,False
17452,Katherine,Nguyen,katherine_nguyen@thornton.com,Kellyshire,Mississippi,Guadeloupe,2021-04-21,False
17453,Gregory,Hudson,ghudson@example.com,Perryland,Utah,Lithuania,2021-10-31,True
17454,Cody,Clark,cclark@example.net,Sherylfurt,Alabama,Turkmenistan,2021-07-28,True
17455,Rachel,Moreno,rachel37@yahoo.com,Odonnellton,Texas,Germany,2022-09-25,False
17456,Rebecca,Velez,rebecca71@hotmail.com,West William,Arkansas,Mayotte,2025-02-18,True
17457,Jennifer,Allen,jennifer.allen@gmail.com,Martinside,Florida,Chad,2021-07-16,True
17458,Douglas,Wilson,douglas_wilson@henderson-taylor.com,South Valeriestad,Idaho,Algeria,2021-05-19,True
17459,James,Cole,jcole@example.net,New Carrieberg,Texas,Singapore,2024-12-24,False
17460,Michael,Jones,mjones@example.org,East Nicole,Louisiana,Barbados,2024-03-18,True
17461,Yolanda,Spencer,yspencer@example.org,Kevintown,Idaho,Estonia,2021-06-24,True
17462,George,Diaz,george_diaz@walton.biz,Stephanieshire,Pennsylvania,Thailand,2023-12-07,False
17463,Erin,Dyer,erin.dyer@hotmail.com,Lake April,West Virginia,Barbados,2024-08-02,False
17464,Derrick,Montgomery,dmontgomery@example.net,Rodriguezport,Tennessee,Suriname,2023-10-17,False
17465,Mary,Dean,mary_dean@martinez-williams.net,Richardland,Oregon,French Polynesia,2025-02-02,False
17466,Michelle,Jackson,michelle_jackson@adams.com,South Susantown,Oklahoma,British Indian Ocean Territory (Chagos Archipelago),2020-09-15,True
17467,Jessica,Reed,jessica69@gmail.com,Fritzhaven,Texas,North Macedonia,2023-01-28,True
17468,Brooke,Lozano,blozano@example.com,West Kevinmouth,Missouri,Honduras,2022-12-22,False
17469,Stephanie,Martin,stephanie85@gmail.com,Matthewhaven,Nevada,Croatia,2023-05-12,True
17470,Ryan,Graves,ryan12@hotmail.com,Lake Donaldside,Virginia,Serbia,2021-01-05,True
17471,Christopher,Vargas,christopher.vargas@gmail.com,Rushview,Oklahoma,Bangladesh,2021-02-03,False
17472,Desiree,Mata,desiree_mata@bentley.com,Kellyshire,Illinois,Serbia,2022-06-14,False
17473,Laura,Wallace,laura.wallace@hotmail.com,New Donnachester,California,Tokelau,2022-06-22,False
17474,Noah,Lewis,nlewis@example.net,Wolfstad,South Dakota,Iraq,2023-11-27,False
17475,Hannah,Wilson,hannah_wilson@gardner-galvan.org,Walkertown,West Virginia,Bahamas,2022-04-23,True
17476,Kristie,Bowman,kristie.bowman@hotmail.com,Richardchester,Colorado,Central African Republic,2022-08-03,True
17477,Jennifer,Bryant,jennifer.bryant@yahoo.com,South Samanthamouth,New Jersey,Angola,2021-02-26,False
17478,Peter,Fox,pfox@example.com,Chavezstad,West Virginia,Italy,2024-10-18,True
17479,Rachel,Lozano,rachel_lozano@hall.com,Floresfurt,South Dakota,Zimbabwe,2020-09-17,True
17480,John,Maxwell,john84@yahoo.com,Port Seanshire,Iowa,Aruba,2023-08-30,True
17481,James,King,james_king@riley.net,Harrisshire,West Virginia,Equatorial Guinea,2021-10-24,False
17482,Richard,Lee,richard.lee@hotmail.com,Lake Isabellamouth,California,Malaysia,2023-08-17,True
17483,Jenna,Conley,jenna.conley@hotmail.com,Port Samuel,Louisiana,French Guiana,2024-09-13,False
17484,Bruce,Braun,bruce_braun@barker.com,South Bruceview,Illinois,Malta,2023-09-10,True
17485,Carlos,Andrews,candrews@example.com,New Alexanderstad,Nevada,French Guiana,2022-05-31,False
17486,Susan,Edwards,sedwards@example.org,Pamelamouth,Massachusetts,Canada,2021-09-05,False
17487,James,Caldwell,jcaldwell@example.net,Lake Andrew,Vermont,Rwanda,2021-10-17,False
17488,Jason,Hopkins,jhopkins@example.net,East Ann,Oklahoma,Kyrgyz Republic,2024-09-06,True
17489,Kristen,Henderson,kristen44@yahoo.com,Port Jason,Alabama,Monaco,2022-12-08,True
17490,Chris,Graham,cgraham@example.org,Monroeborough,New York,Libyan Arab Jamahiriya,2023-06-02,False
17491,Mark,Mejia,mmejia@example.org,Samanthaville,Pennsylvania,Latvia,2023-04-23,True
17492,Charles,Christensen,charles89@gmail.com,Crystalfurt,Wyoming,Isle of Man,2024-03-22,True
17493,Robert,Green,robert45@hotmail.com,Campbellshire,Michigan,Thailand,2023-04-15,False
17494,Theresa,Garcia,tgarcia@example.net,Port Lori,Michigan,British Indian Ocean Territory (Chagos Archipelago),2023-01-09,False
17495,Alyssa,Smith,alyssa_smith@ruiz.com,Lake Courtney,Connecticut,United Kingdom,2021-06-20,False
17496,Chelsea,Wilson,chelsea47@yahoo.com,Joshuamouth,Arkansas,Tajikistan,2021-10-12,True
17497,Luis,Bauer,luis.bauer@yahoo.com,East Kaylee,Louisiana,New Zealand,2021-09-05,True
17498,Carl,Perry,cperry@example.net,Stevenside,Alabama,Timor-Leste,2023-06-14,False
17499,Michaela,Green,michaela39@yahoo.com,Pamelafort,Washington,Seychelles,2024-03-22,False
17500,Christopher,Mccarthy,christopher.mccarthy@gmail.com,East Rhondaville,Utah,Kazakhstan,2024-01-26,False
17501,Cassandra,Diaz,cassandra.diaz@gmail.com,Lake Gregorystad,Rhode Island,Norfolk Island,2020-11-14,False
17502,Shelly,Perez,shelly_perez@johnson.net,East Jeremiah,Kentucky,Sudan,2024-05-06,True
17503,Michael,Gaines,mgaines@example.net,New Anthonyside,Ohio,Haiti,2024-11-01,True
17504,James,Edwards,james_edwards@lambert.com,Port Jake,Minnesota,Palau,2025-01-30,True
17505,Jeffrey,Diaz,jeffrey_diaz@blevins.com,Cainberg,Ohio,Kazakhstan,2021-10-28,False
17506,Andrew,Massey,andrew73@gmail.com,Lake Zachary,Rhode Island,Saint Vincent and the Grenadines,2022-04-04,False
17507,Sara,Martinez,smartinez@example.com,Tinahaven,Texas,Paraguay,2024-11-14,False
17508,Sara,Ritter,sara_ritter@gentry.com,East Karina,Utah,Saint Kitts and Nevis,2023-08-12,False
17509,Mary,Olson,mary_olson@thomas-brown.org,Gonzalesmouth,Georgia,Cote d'Ivoire,2024-10-08,False
17510,Danielle,Donaldson,danielle_donaldson@montoya-stark.net,New Matthew,New Jersey,Djibouti,2021-05-11,False
17511,Janet,Mendez,jmendez@example.com,New Charles,Oregon,Bahrain,2022-05-03,False
17512,David,Casey,david32@yahoo.com,Smithtown,South Dakota,Korea,2023-11-10,True
17513,Benjamin,Shaffer,benjamin36@hotmail.com,Hunterview,Connecticut,Czech Republic,2024-01-20,True
17514,Victoria,Snyder,victoria.snyder@gmail.com,Karaburgh,Hawaii,Hungary,2024-12-20,True
17515,David,Gonzales,david30@gmail.com,Goodmanchester,Texas,Serbia,2024-07-15,True
17516,Molly,Goodwin,mgoodwin@example.org,Vanessaton,California,Brunei Darussalam,2023-03-08,False
17517,Kathy,Garcia,kathy.garcia@gmail.com,Jasonport,West Virginia,Saint Lucia,2023-07-12,True
17518,Raymond,Richards,raymond.richards@hotmail.com,Lake Markmouth,Vermont,Macao,2024-03-21,False
17519,Joseph,Kane,jkane@example.net,Lake Karen,North Dakota,Egypt,2024-11-26,True
17520,Mariah,Hood,mhood@example.net,New Alyssa,Indiana,Syrian Arab Republic,2022-06-04,False
17521,Jeremy,Smith,jeremy.smith@hotmail.com,Williamsville,Nebraska,Brazil,2023-06-19,True
17522,Angela,Robertson,angela94@yahoo.com,Glenport,Indiana,Turkey,2024-11-10,True
17523,Jessica,Burns,jessica.burns@hotmail.com,Port Amanda,Ohio,Mexico,2023-03-28,False
17524,Angelica,Hansen,ahansen@example.org,South Kimberlymouth,New York,Montserrat,2023-10-10,True
17525,Christopher,Clark,christopher19@gmail.com,Juliebury,North Carolina,Cameroon,2022-08-05,True
17526,Holly,Green,holly73@gmail.com,West Debrastad,North Carolina,South Georgia and the South Sandwich Islands,2021-01-02,True
17527,William,Novak,william51@hotmail.com,Guzmanville,Louisiana,Mali,2023-08-31,True
17528,Robert,Johnson,rjohnson@example.net,Port Omar,Wyoming,Burundi,2020-10-29,False
17529,Adam,Trujillo,adam65@hotmail.com,Rayfort,Missouri,Papua New Guinea,2022-12-14,True
17530,Justin,Romero,justin_romero@smith-rodriguez.info,Bowmanmouth,Alabama,Norway,2021-02-14,False
17531,Abigail,Moran,abigail62@yahoo.com,North Catherine,Indiana,Turks and Caicos Islands,2022-08-29,True
17532,Kristen,Smith,kristen_smith@gross.com,New Christopher,Delaware,Burundi,2024-11-13,False
17533,Bridget,Jones,bridget55@gmail.com,North Garrettview,New Mexico,Equatorial Guinea,2023-02-25,False
17534,Jeffrey,Sanchez,jeffrey.sanchez@gmail.com,Millerburgh,Maine,Belgium,2021-12-30,False
17535,Erin,Walters,erin.walters@hotmail.com,Ruizshire,Washington,Finland,2022-03-13,True
17536,Tiffany,Powell,tpowell@example.org,Mikaylaton,Missouri,Tuvalu,2023-06-02,False
17537,Adam,Alvarez,adam_alvarez@arellano.com,New Dustintown,Michigan,Suriname,2021-01-25,False
17538,April,Jones,april53@gmail.com,Popehaven,Kansas,Colombia,2021-05-10,True
17539,Andre,Mccarthy,andre_mccarthy@manning.net,Nathanshire,Montana,Zambia,2023-11-02,True
17540,Mark,Reynolds,mark.reynolds@gmail.com,North Amymouth,Wyoming,Cuba,2021-09-30,False
17541,Nicole,Wilson,nicole58@hotmail.com,East Richardfort,Oklahoma,Benin,2024-11-15,False
17542,Robert,Gates,robert91@gmail.com,West Jamesstad,Arkansas,Mozambique,2022-07-03,True
17543,Judith,Moreno,judith73@gmail.com,Brownborough,Alaska,Botswana,2021-12-30,True
17544,Breanna,Tucker,breanna72@hotmail.com,South Heather,Georgia,Norway,2024-03-18,False
17545,Joseph,Young,joseph83@yahoo.com,West Derrickfurt,New Hampshire,Trinidad and Tobago,2021-07-23,False
17546,Pamela,Crane,pcrane@example.com,West Gregg,Idaho,Congo,2021-05-12,True
17547,Sydney,Moore,smoore@example.net,North Patricia,West Virginia,Lebanon,2022-12-03,False
17548,Derek,Green,derek45@yahoo.com,New Renee,Washington,French Southern Territories,2021-10-18,True
17549,Mark,Figueroa,mark50@yahoo.com,East John,Pennsylvania,Korea,2022-12-24,True
17550,James,Rodriguez,james_rodriguez@nguyen-walker.com,Roseton,New York,Palau,2025-01-10,True
17551,Heather,Brown,heather.brown@hotmail.com,West Paigeland,Minnesota,Kyrgyz Republic,2024-10-17,True
17552,Michael,Shelton,michael.shelton@yahoo.com,Douglasview,Arizona,Saint Vincent and the Grenadines,2024-02-21,False
17553,Jillian,Smith,jillian19@yahoo.com,Christopherview,Tennessee,Australia,2022-01-15,False
17554,James,Baker,james81@hotmail.com,Martinberg,Indiana,United States Virgin Islands,2022-09-06,True
17555,Tyler,Hunt,thunt@example.org,Makaylaland,Missouri,Palau,2021-03-31,False
17556,Victoria,Mccann,victoria87@hotmail.com,North Timothy,South Dakota,Libyan Arab Jamahiriya,2021-12-13,False
17557,Toni,Edwards,toni_edwards@davenport.biz,Lake Melissa,Kentucky,United States Minor Outlying Islands,2023-12-15,True
17558,Shannon,Haynes,shannon_haynes@vance.com,Jonathanport,California,Holy See (Vatican City State),2022-01-10,True
17559,Sarah,Miller,sarah_miller@osborne-martin.info,Smithport,Massachusetts,Tonga,2021-12-12,False
17560,Scott,Mendoza,scott_mendoza@weber.com,Phillipsfurt,Iowa,Saint Kitts and Nevis,2021-10-12,False
17561,Christopher,Martinez,christopher.martinez@gmail.com,Ortizhaven,Louisiana,Croatia,2025-02-17,True
17562,Lauren,Miller,lauren16@hotmail.com,Robertton,Georgia,United States Virgin Islands,2023-03-26,False
17563,Caleb,Forbes,caleb54@hotmail.com,West Jamie,North Dakota,Saint Vincent and the Grenadines,2025-01-07,True
17564,Jose,Gould,jgould@example.org,Greenland,Colorado,Uruguay,2023-11-03,True
17565,Alyssa,Perez,alyssa.perez@hotmail.com,South Shannon,Rhode Island,Samoa,2022-08-04,False
17566,Willie,Shepard,willie20@hotmail.com,Port Seth,West Virginia,Bosnia and Herzegovina,2023-01-09,True
17567,Richard,Mcguire,richard18@yahoo.com,Lake Lisa,South Carolina,Malawi,2021-07-16,False
17568,Michael,Harrison,michael_harrison@lam.com,North Shannon,Alabama,Burkina Faso,2023-02-26,True
17569,David,Hughes,david.hughes@hotmail.com,Randallberg,Alabama,Botswana,2024-02-16,False
17570,Cody,Pennington,cody.pennington@gmail.com,Crystalton,Georgia,Cote d'Ivoire,2023-02-14,True
17571,Cynthia,Mosley,cynthia.mosley@yahoo.com,New Shane,North Carolina,Ethiopia,2022-01-16,False
17572,Justin,Marks,justin.marks@yahoo.com,Aguirrechester,Wyoming,Azerbaijan,2023-08-31,False
17573,Allison,Lopez,allison_lopez@owen.com,Barnesville,Mississippi,Bulgaria,2023-01-16,True
17574,Michael,Moore,michael_moore@robinson.net,Mcguirechester,Iowa,Western Sahara,2022-12-20,False
17575,Joshua,Mooney,joshua_mooney@brown-brown.info,Emilyport,Michigan,Sao Tome and Principe,2023-03-05,False
17576,Rose,Patterson,rose.patterson@yahoo.com,Victorburgh,Louisiana,Honduras,2024-01-30,False
17577,Megan,Lee,megan_lee@santos.com,Johnsonbury,West Virginia,Djibouti,2024-02-07,True
17578,Samuel,Johnson,samuel_johnson@brooks.info,Deborahborough,Maine,United States of America,2022-09-14,True
17579,Crystal,Wilson,cwilson@example.com,Theresafort,Arkansas,Kenya,2022-02-08,True
17580,Amber,Burton,aburton@example.net,Sawyermouth,Pennsylvania,Algeria,2024-04-01,False
17581,Marc,Matthews,mmatthews@example.com,Gibsonport,Virginia,Malaysia,2022-10-08,False
17582,David,Brown,david.brown@yahoo.com,North Veronica,Colorado,Libyan Arab Jamahiriya,2022-12-04,False
17583,Jason,Hamilton,jason42@gmail.com,North Felicia,New York,Bhutan,2022-04-23,True
17584,Andrea,Brown,andrea28@gmail.com,Sparksfurt,Minnesota,Denmark,2022-04-14,True
17585,Joseph,Logan,jlogan@example.net,West Taylor,Virginia,Senegal,2024-09-08,False
17586,Kara,Green,kgreen@example.com,Stonemouth,Louisiana,Israel,2024-12-20,True
17587,Carlos,Smith,carlos_smith@jones-perez.org,Sandrachester,Pennsylvania,Papua New Guinea,2024-10-11,False
17588,Justin,Colon,justin_colon@mejia.com,Christianshire,Texas,Myanmar,2021-11-18,False
17589,Richard,Thompson,rthompson@example.net,Smithtown,Connecticut,Czech Republic,2021-09-14,True
17590,Mike,Miller,mike.miller@hotmail.com,New Madison,Texas,Solomon Islands,2024-02-24,True
17591,Felicia,Klein,felicia57@hotmail.com,East Joshuatown,New Jersey,Saint Barthelemy,2023-08-09,False
17592,Michael,Edwards,michael26@hotmail.com,Mooreport,Arkansas,Mexico,2020-10-17,False
17593,Benjamin,Tucker,btucker@example.net,Kellyport,Kansas,Saint Lucia,2023-02-14,False
17594,Brett,Daniel,brett_daniel@chen-reed.net,New Tiffany,Idaho,Serbia,2022-01-01,False
17595,Nicholas,Ferrell,nicholas_ferrell@chapman.org,New Patriciaburgh,Wyoming,Micronesia,2022-01-14,False
17596,Michael,Cruz,michael96@yahoo.com,Mcgeefurt,Rhode Island,United Arab Emirates,2021-01-26,False
17597,Donna,Brady,donna_brady@wallace-carson.com,Knightmouth,New Hampshire,Turkey,2022-04-28,True
17598,Robert,Stevens,robert.stevens@hotmail.com,Hatfieldberg,Utah,Marshall Islands,2022-12-11,True
17599,Rhonda,Miller,rhonda27@yahoo.com,Lake Melissastad,Wisconsin,South Georgia and the South Sandwich Islands,2023-03-10,False
17600,Stephanie,Parker,sparker@example.org,East Kyle,South Carolina,Svalbard & Jan Mayen Islands,2020-12-30,True
17601,Sara,Clark,sara_clark@stanley.com,Marshallfurt,Hawaii,Isle of Man,2022-03-26,False
17602,Travis,Santos,travis_santos@thomas-sherman.com,Alexanderborough,Texas,United States Minor Outlying Islands,2021-09-01,True
17603,Pamela,Thompson,pthompson@example.org,South Kristen,Delaware,Antigua and Barbuda,2023-04-07,False
17604,Stephanie,Cox,stephanie40@hotmail.com,Brandonmouth,New Jersey,Saint Vincent and the Grenadines,2021-12-01,True
17605,Michael,Thompson,michael_thompson@case.com,East Carlhaven,Georgia,Argentina,2023-05-29,False
17606,Carmen,Murillo,cmurillo@example.com,Gilbertburgh,Iowa,Papua New Guinea,2024-09-09,False
17607,Ricky,Duran,ricky85@yahoo.com,North Maxfurt,Tennessee,Dominica,2020-12-10,True
17608,Henry,Wilson,hwilson@example.org,Ronaldport,Delaware,Eritrea,2022-06-24,True
17609,Brian,Smith,brian.smith@gmail.com,Andersonmouth,Maryland,Seychelles,2025-01-11,False
17610,Frank,Anderson,frank94@gmail.com,Lake Mitchell,North Carolina,Svalbard & Jan Mayen Islands,2022-03-20,True
17611,Donald,Gaines,donald_gaines@reed.com,West Donaldbury,Georgia,Hungary,2022-10-02,False
17612,Joshua,Skinner,jskinner@example.org,East Diane,South Dakota,Guam,2025-01-10,False
17613,Kevin,Acevedo,kevin_acevedo@robinson.info,West Staceyview,Nebraska,Guinea,2023-11-01,False
17614,Kenneth,Rivera,kenneth.rivera@yahoo.com,North Jamesmouth,New Jersey,Brazil,2022-04-01,True
17615,Charles,Sanchez,charles_sanchez@price-woodard.com,Lake Lisaton,Washington,Turkey,2022-01-22,False
17616,Erin,Holmes,erin78@yahoo.com,Brandytown,Georgia,Russian Federation,2021-12-29,True
17617,Priscilla,Lang,priscilla.lang@hotmail.com,Escobarton,Arizona,Sao Tome and Principe,2021-04-02,True
17618,Monica,Duncan,mduncan@example.com,West Luis,Louisiana,South Africa,2022-02-26,False
17619,Kim,Stone,kim.stone@yahoo.com,Maryfort,Maryland,American Samoa,2024-10-02,True
17620,Amber,Kim,amber_kim@carroll-stuart.com,New Tinastad,New York,Congo,2024-03-12,True
